LA,150609,HH,M,2009-01-01T07:00:00+07:00,2.94,m     , E
LA,150609,HH,M,2013-02-17T07:00:00+07:00,1.38,m     , O
LA,150609,HH,M,2013-02-18T07:00:00+07:00,1.38,m     , O
LA,150609,HH,M,2013-02-19T07:00:00+07:00,1.38,m     , O
LA,150609,HH,M,2013-02-20T07:00:00+07:00,1.38,m     , O
LA,150609,HH,M,2013-02-21T07:00:00+07:00,1.37,m     , O
LA,150609,HH,M,2013-02-22T07:00:00+07:00,1.37,m     , O
LA,150609,HH,M,2013-02-23T07:00:00+07:00,1.37,m     , O
LA,150609,HH,M,2013-02-24T07:00:00+07:00,1.37,m     , O
LA,150609,HH,M,2013-02-25T07:00:00+07:00,1.37,m     , O
LA,150609,HH,M,2013-02-26T07:00:00+07:00,1.36,m     , O
LA,150609,HH,M,2013-02-27T07:00:00+07:00,1.514,m     , E
LA,150609,HH,M,2013-02-28T07:00:00+07:00,1.56,m     , E
LA,150609,HH,M,2013-03-01T07:00:00+07:00,1.55,m     , E
LA,150609,HH,M,2013-03-02T07:00:00+07:00,1.55,m     , E
LA,150609,HH,M,2013-03-03T07:00:00+07:00,1.56,m     , E
LA,150609,HH,M,2013-03-04T07:00:00+07:00,1.5,m     , E
LA,150609,HH,M,2013-03-05T07:00:00+07:00,1.45,m     , E
LA,150609,HH,M,2013-03-06T07:00:00+07:00,1.48125,m     , E
LA,150609,HH,M,2013-03-07T07:00:00+07:00,1.46,m     , E
LA,150609,HH,M,2013-03-08T07:00:00+07:00,1.4,m     , E
LA,150609,HH,M,2013-03-09T07:00:00+07:00,1.4,m     , E
LA,150609,HH,M,2013-03-10T07:00:00+07:00,1.4,m     , O
LA,150609,HH,M,2013-03-11T07:00:00+07:00,1.38,m     , O
LA,150609,HH,M,2013-03-12T07:00:00+07:00,1.37,m     , O
LA,150609,HH,M,2013-03-13T07:00:00+07:00,1.36,m     , O
LA,150609,HH,M,2013-03-14T07:00:00+07:00,1.36,m     , O
LA,150609,HH,M,2013-03-15T07:00:00+07:00,1.36,m     , O
LA,150609,HH,M,2013-03-16T07:00:00+07:00,1.36,m     , O
LA,150609,HH,M,2013-03-17T07:00:00+07:00,1.35,m     , O
LA,150609,HH,M,2013-03-18T07:00:00+07:00,1.345,m     , E
LA,150609,HH,M,2013-03-19T07:00:00+07:00,1.34,m     , O
LA,150609,HH,M,2013-03-20T07:00:00+07:00,1.34,m     , O
LA,150609,HH,M,2013-03-21T07:00:00+07:00,1.37,m     , O
LA,150609,HH,M,2013-03-22T07:00:00+07:00,1.44,m     , O
LA,150609,HH,M,2013-03-23T07:00:00+07:00,1.47,m     , O
LA,150609,HH,M,2013-03-24T07:00:00+07:00,1.49,m     , O
LA,150609,HH,M,2013-03-25T07:00:00+07:00,1.49,m     , O
LA,150609,HH,M,2013-03-26T07:00:00+07:00,1.42,m     , O
LA,150609,HH,M,2013-03-27T07:00:00+07:00,1.32,m     , O
LA,150609,HH,M,2013-03-28T07:00:00+07:00,1.32,m     , O
LA,150609,HH,M,2013-03-29T07:00:00+07:00,1.33,m     , O
LA,150609,HH,M,2013-03-30T07:00:00+07:00,1.32,m     , O
LA,150609,HH,M,2013-03-31T07:00:00+07:00,1.32,m     , O
LA,150609,HH,M,2013-04-01T07:00:00+07:00,1.34,m     , O
LA,150609,HH,M,2013-04-02T07:00:00+07:00,1.34,m     , O
LA,150609,HH,M,2013-04-03T07:00:00+07:00,1.34,m     , O
LA,150609,HH,M,2013-04-04T07:00:00+07:00,1.32,m     , O
LA,150609,HH,M,2013-04-05T07:00:00+07:00,1.33,m     , O
LA,150609,HH,M,2013-04-06T07:00:00+07:00,1.32,m     , O
LA,150609,HH,M,2013-04-07T07:00:00+07:00,1.32,m     , O
LA,150609,HH,M,2013-04-08T07:00:00+07:00,1.31,m     , O
LA,150609,HH,M,2013-04-09T07:00:00+07:00,1.3,m     , O
LA,150609,HH,M,2013-04-10T07:00:00+07:00,1.3,m     , O
LA,150609,HH,M,2013-04-11T07:00:00+07:00,1.32,m     , O
LA,150609,HH,M,2013-04-12T07:00:00+07:00,1.31,m     , O
LA,150609,HH,M,2013-04-13T07:00:00+07:00,1.31,m     , O
LA,150609,HH,M,2013-04-14T07:00:00+07:00,1.31,m     , O
LA,150609,HH,M,2013-04-15T07:00:00+07:00,1.3,m     , O
LA,150609,HH,M,2013-04-16T07:00:00+07:00,1.3,m     , O
LA,150609,HH,M,2013-04-17T07:00:00+07:00,1.3,m     , O
LA,150609,HH,M,2013-04-18T07:00:00+07:00,1.3,m     , O
LA,150609,HH,M,2013-04-19T07:00:00+07:00,1.34,m     , O
LA,150609,HH,M,2013-04-20T07:00:00+07:00,1.39,m     , O
LA,150609,HH,M,2013-04-21T07:00:00+07:00,1.43,m     , O
LA,150609,HH,M,2013-04-22T07:00:00+07:00,1.58,m     , O
LA,150609,HH,M,2013-04-23T07:00:00+07:00,1.62,m     , O
LA,150609,HH,M,2013-04-24T07:00:00+07:00,1.63,m     , O
LA,150609,HH,M,2013-04-25T07:00:00+07:00,1.63,m     , O
LA,150609,HH,M,2013-04-26T07:00:00+07:00,1.64,m     , O
LA,150609,HH,M,2013-04-27T07:00:00+07:00,1.68,m     , O
LA,150609,HH,M,2013-04-28T07:00:00+07:00,1.73,m     , O
LA,150609,HH,M,2013-04-29T07:00:00+07:00,1.69,m     , O
LA,150609,HH,M,2013-04-30T07:00:00+07:00,1.684286,m     , E
LA,150609,HH,M,2013-05-01T07:00:00+07:00,1.678571,m     , E
LA,150609,HH,M,2013-05-02T07:00:00+07:00,1.672857,m     , E
LA,150609,HH,M,2013-05-03T07:00:00+07:00,1.667143,m     , E
LA,150609,HH,M,2013-05-04T07:00:00+07:00,1.661429,m     , E
LA,150609,HH,M,2013-05-05T07:00:00+07:00,1.655714,m     , E
LA,150609,HH,M,2013-05-06T07:00:00+07:00,1.65,m     , O
LA,150609,HH,M,2013-05-07T07:00:00+07:00,1.6,m     , O
LA,150609,HH,M,2013-05-08T07:00:00+07:00,1.6,m     , O
LA,150609,HH,M,2013-05-09T07:00:00+07:00,1.6,m     , O
LA,150609,HH,M,2013-05-10T07:00:00+07:00,1.63,m     , O
LA,150609,HH,M,2013-05-11T07:00:00+07:00,1.66,m     , O
LA,150609,HH,M,2013-05-12T07:00:00+07:00,1.7,m     , O
LA,150609,HH,M,2013-05-13T07:00:00+07:00,1.72,m     , O
LA,150609,HH,M,2013-05-14T07:00:00+07:00,1.7,m     , O
LA,150609,HH,M,2013-05-15T07:00:00+07:00,1.69,m     , O
LA,150609,HH,M,2013-05-16T07:00:00+07:00,1.66,m     , O
LA,150609,HH,M,2013-05-17T07:00:00+07:00,1.65,m     , O
LA,150609,HH,M,2013-05-18T07:00:00+07:00,1.68,m     , O
LA,150609,HH,M,2013-05-19T07:00:00+07:00,1.7,m     , O
LA,150609,HH,M,2013-05-20T07:00:00+07:00,1.69,m     , O
LA,150609,HH,M,2013-05-21T07:00:00+07:00,1.64,m     , O
LA,150609,HH,M,2013-05-22T07:00:00+07:00,1.56,m     , O
LA,150609,HH,M,2013-05-23T07:00:00+07:00,1.4,m     , O
LA,150609,HH,M,2013-05-24T07:00:00+07:00,1.39,m     , O
LA,150609,HH,M,2013-05-25T07:00:00+07:00,1.39,m     , O
LA,150609,HH,M,2013-05-26T07:00:00+07:00,1.39,m     , O
LA,150609,HH,M,2013-05-27T07:00:00+07:00,1.39,m     , O
LA,150609,HH,M,2013-05-28T07:00:00+07:00,1.37,m     , O
LA,150609,HH,M,2013-05-29T07:00:00+07:00,1.36,m     , O
LA,150609,HH,M,2013-05-30T07:00:00+07:00,1.37,m     , O
LA,150609,HH,M,2013-05-31T07:00:00+07:00,1.44,m     , O
LA,150609,HH,M,2013-06-01T07:00:00+07:00,1.54,m     , O
LA,150609,HH,M,2013-06-02T07:00:00+07:00,1.63,m     , O
LA,150609,HH,M,2013-06-03T07:00:00+07:00,1.65,m     , O
LA,150609,HH,M,2013-06-04T07:00:00+07:00,1.46,m     , O
LA,150609,HH,M,2013-06-05T07:00:00+07:00,1.56,m     , O
LA,150609,HH,M,2013-06-06T07:00:00+07:00,1.55,m     , O
LA,150609,HH,M,2013-06-07T07:00:00+07:00,1.53,m     , O
LA,150609,HH,M,2013-06-08T07:00:00+07:00,1.51,m     , O
LA,150609,HH,M,2013-06-09T07:00:00+07:00,1.51,m     , O
LA,150609,HH,M,2013-06-10T07:00:00+07:00,1.5,m     , O
LA,150609,HH,M,2013-06-11T07:00:00+07:00,1.53,m     , O
LA,150609,HH,M,2013-06-12T07:00:00+07:00,1.59,m     , O
LA,150609,HH,M,2013-06-13T07:00:00+07:00,1.59,m     , O
LA,150609,HH,M,2013-06-14T07:00:00+07:00,1.64,m     , O
LA,150609,HH,M,2013-06-15T07:00:00+07:00,1.69,m     , O
LA,150609,HH,M,2013-06-16T07:00:00+07:00,1.72,m     , E
LA,150609,HH,M,2013-06-17T07:00:00+07:00,1.75,m     , O
LA,150609,HH,M,2013-06-18T07:00:00+07:00,1.66,m     , O
LA,150609,HH,M,2013-06-19T07:00:00+07:00,1.4,m     , O
LA,150609,HH,M,2013-06-20T07:00:00+07:00,1.4,m     , O
LA,150609,HH,M,2013-06-21T07:00:00+07:00,1.7,m     , O
LA,150609,HH,M,2013-06-22T07:00:00+07:00,2.4,m     , O
LA,150609,HH,M,2013-06-23T07:00:00+07:00,4.92,m     , O
LA,150609,HH,M,2013-06-24T07:00:00+07:00,4.05,m     , O
LA,150609,HH,M,2013-06-25T07:00:00+07:00,3.25,m     , O
LA,150609,HH,M,2013-06-26T07:00:00+07:00,2.34,m     , O
LA,150609,HH,M,2013-06-27T07:00:00+07:00,1.955,m     , E
LA,150609,HH,M,2013-06-28T07:00:00+07:00,1.6675,m     , E
LA,150609,HH,M,2013-06-29T07:00:00+07:00,1.29,m     , O
LA,150609,HH,M,2013-06-30T07:00:00+07:00,1.4,m     , O
LA,150609,HH,M,2013-07-01T07:00:00+07:00,1.4,m     , O
LA,150609,HH,M,2013-07-02T07:00:00+07:00,1.43,m     , O
LA,150609,HH,M,2013-07-03T07:00:00+07:00,1.5,m     , O
LA,150609,HH,M,2013-07-04T07:00:00+07:00,1.49,m     , O
LA,150609,HH,M,2013-07-05T07:00:00+07:00,1.45,m     , O
LA,150609,HH,M,2013-07-06T07:00:00+07:00,1.64,m     , O
LA,150609,HH,M,2013-07-07T07:00:00+07:00,2.05,m     , O
LA,150609,HH,M,2013-07-08T07:00:00+07:00,2,m     , O
LA,150609,HH,M,2013-07-09T07:00:00+07:00,2,m     , O
LA,150609,HH,M,2013-07-10T07:00:00+07:00,2.13,m     , O
LA,150609,HH,M,2013-07-11T07:00:00+07:00,2.19,m     , O
LA,150609,HH,M,2013-07-12T07:00:00+07:00,2.15,m     , O
LA,150609,HH,M,2013-07-13T07:00:00+07:00,2,m     , O
LA,150609,HH,M,2013-07-14T07:00:00+07:00,2,m     , O
LA,150609,HH,M,2013-07-15T07:00:00+07:00,1.93,m     , O
LA,150609,HH,M,2013-07-16T07:00:00+07:00,1.97,m     , O
LA,150609,HH,M,2013-07-17T07:00:00+07:00,2.1,m     , O
LA,150609,HH,M,2013-07-18T07:00:00+07:00,2.15,m     , O
LA,150609,HH,M,2013-07-19T07:00:00+07:00,2.55,m     , O
LA,150609,HH,M,2013-07-20T07:00:00+07:00,3.15,m     , O
LA,150609,HH,M,2013-07-21T07:00:00+07:00,2.7,m     , O
LA,150609,HH,M,2013-07-22T07:00:00+07:00,2.55,m     , O
LA,150609,HH,M,2013-07-23T07:00:00+07:00,2.5,m     , O
LA,150609,HH,M,2013-07-24T07:00:00+07:00,3.14,m     , O
LA,150609,HH,M,2013-07-25T07:00:00+07:00,3.28,m     , O
LA,150609,HH,M,2013-07-26T07:00:00+07:00,2.9,m     , O
LA,150609,HH,M,2013-07-27T07:00:00+07:00,2.89,m     , O
LA,150609,HH,M,2013-07-28T07:00:00+07:00,3.9,m     , O
LA,150609,HH,M,2013-07-29T07:00:00+07:00,3.61,m     , O
LA,150609,HH,M,2013-07-30T07:00:00+07:00,3.63,m     , O
LA,150609,HH,M,2013-07-31T07:00:00+07:00,3.03,m     , O
LA,150609,HH,M,2013-08-01T07:00:00+07:00,2.88,m     , O
LA,150609,HH,M,2013-08-02T07:00:00+07:00,2.85,m     , O
LA,150609,HH,M,2013-08-03T07:00:00+07:00,2.88,m     , O
LA,150609,HH,M,2013-08-04T07:00:00+07:00,3.1,m     , O
LA,150609,HH,M,2013-08-05T07:00:00+07:00,2.94,m     , O
LA,150609,HH,M,2013-08-06T07:00:00+07:00,2.84,m     , O
LA,150609,HH,M,2013-08-07T07:00:00+07:00,2.68,m     , O
LA,150609,HH,M,2013-08-08T07:00:00+07:00,2.61,m     , O
LA,150609,HH,M,2013-08-09T07:00:00+07:00,2.62,m     , O
LA,150609,HH,M,2013-08-10T07:00:00+07:00,2.69,m     , O
LA,150609,HH,M,2013-08-11T07:00:00+07:00,2.69,m     , O
LA,150609,HH,M,2013-08-12T07:00:00+07:00,2.72,m     , O
LA,150609,HH,M,2013-08-13T07:00:00+07:00,2.67,m     , O
LA,150609,HH,M,2013-08-14T07:00:00+07:00,2.65,m     , O
LA,150609,HH,M,2013-08-15T07:00:00+07:00,2.66,m     , O
LA,150609,HH,M,2013-08-16T07:00:00+07:00,2.68,m     , O
LA,150609,HH,M,2013-08-17T07:00:00+07:00,2.67,m     , O
LA,150609,HH,M,2013-08-18T07:00:00+07:00,2.67,m     , O
LA,150609,HH,M,2013-08-19T07:00:00+07:00,2.66,m     , O
LA,150609,HH,M,2013-08-20T07:00:00+07:00,2.79,m     , O
LA,150609,HH,M,2013-08-21T07:00:00+07:00,3.7,m     , O
LA,150609,HH,M,2013-08-22T07:00:00+07:00,3.91,m     , O
LA,150609,HH,M,2013-08-23T07:00:00+07:00,4.25,m     , O
LA,150609,HH,M,2013-08-24T07:00:00+07:00,3.85,m     , O
LA,150609,HH,M,2013-08-25T07:00:00+07:00,3.84,m     , O
LA,150609,HH,M,2013-08-26T07:00:00+07:00,3.8,m     , O
LA,150609,HH,M,2013-08-27T07:00:00+07:00,3.5,m     , O
LA,150609,HH,M,2013-08-28T07:00:00+07:00,3.43,m     , O
LA,150609,HH,M,2013-08-29T07:00:00+07:00,3.04,m     , O
LA,150609,HH,M,2013-08-30T07:00:00+07:00,3.1,m     , O
LA,150609,HH,M,2013-08-31T07:00:00+07:00,2.9,m     , O
LA,150609,HH,M,2013-09-01T07:00:00+07:00,2.85,m     , O
LA,150609,HH,M,2013-09-02T07:00:00+07:00,2.81,m     , O
LA,150609,HH,M,2013-09-03T07:00:00+07:00,2.73,m     , O
LA,150609,HH,M,2013-09-04T07:00:00+07:00,2.65,m     , O
LA,150609,HH,M,2013-09-05T07:00:00+07:00,2.63,m     , O
LA,150609,HH,M,2013-09-06T07:00:00+07:00,2.61,m     , O
LA,150609,HH,M,2013-09-07T07:00:00+07:00,2.71,m     , O
LA,150609,HH,M,2013-09-08T07:00:00+07:00,2.85,m     , O
LA,150609,HH,M,2013-09-09T07:00:00+07:00,2.9,m     , O
LA,150609,HH,M,2013-09-10T07:00:00+07:00,2.87,m     , O
LA,150609,HH,M,2013-09-11T07:00:00+07:00,2.71,m     , O
LA,150609,HH,M,2013-09-12T07:00:00+07:00,2.74,m     , O
LA,150609,HH,M,2013-09-13T07:00:00+07:00,2.75,m     , O
LA,150609,HH,M,2013-09-14T07:00:00+07:00,2.87,m     , O
LA,150609,HH,M,2013-09-15T07:00:00+07:00,5.1,m     , O
LA,150609,HH,M,2013-09-16T07:00:00+07:00,4.4,m     , O
LA,150609,HH,M,2013-09-17T07:00:00+07:00,4.66,m     , O
LA,150609,HH,M,2013-09-18T07:00:00+07:00,8.85,m     , O
LA,150609,HH,M,2013-09-19T07:00:00+07:00,15.43,m     , O
LA,150609,HH,M,2013-09-20T07:00:00+07:00,11.63,m     , E
LA,150609,HH,M,2013-09-21T07:00:00+07:00,8.68,m     , E
LA,150609,HH,M,2013-09-22T07:00:00+07:00,6.26,m     , O
LA,150609,HH,M,2013-09-23T07:00:00+07:00,5.83,m     , O
LA,150609,HH,M,2013-09-24T07:00:00+07:00,4.43,m     , O
LA,150609,HH,M,2013-09-25T07:00:00+07:00,3.84,m     , O
LA,150609,HH,M,2013-09-26T07:00:00+07:00,4.58,m     , O
LA,150609,HH,M,2013-09-27T07:00:00+07:00,4.23,m     , O
LA,150609,HH,M,2013-09-28T07:00:00+07:00,3.98,m     , O
LA,150609,HH,M,2013-09-29T07:00:00+07:00,3.45,m     , O
LA,150609,HH,M,2013-09-30T07:00:00+07:00,3.55,m     , O
LA,150609,HH,M,2013-10-01T07:00:00+07:00,4.6,m     , O
LA,150609,HH,M,2013-10-02T07:00:00+07:00,3.83,m     , O
LA,150609,HH,M,2013-10-03T07:00:00+07:00,9.85,m     , O
LA,150609,HH,M,2013-10-04T07:00:00+07:00,6.01,m     , O
LA,150609,HH,M,2013-10-05T07:00:00+07:00,4.38,m     , O
LA,150609,HH,M,2013-10-06T07:00:00+07:00,4.11,m     , O
LA,150609,HH,M,2013-10-07T07:00:00+07:00,3.69,m     , O
LA,150609,HH,M,2013-10-08T07:00:00+07:00,3.01,m     , O
LA,150609,HH,M,2013-10-09T07:00:00+07:00,2.87,m     , O
LA,150609,HH,M,2013-10-10T07:00:00+07:00,2.88,m     , O
LA,150609,HH,M,2013-10-11T07:00:00+07:00,3,m     , O
LA,150609,HH,M,2013-10-12T07:00:00+07:00,2.98,m     , O
LA,150609,HH,M,2013-10-13T07:00:00+07:00,2.92,m     , O
LA,150609,HH,M,2013-10-14T07:00:00+07:00,2.98,m     , O
LA,150609,HH,M,2013-10-15T07:00:00+07:00,6.83,m     , O
LA,150609,HH,M,2013-10-16T07:00:00+07:00,6.23,m     , O
LA,150609,HH,M,2013-10-17T07:00:00+07:00,5,m     , O
LA,150609,HH,M,2013-10-18T07:00:00+07:00,4.92,m     , O
LA,150609,HH,M,2013-10-19T07:00:00+07:00,4.85,m     , O
LA,150609,HH,M,2013-10-20T07:00:00+07:00,4.39,m     , O
LA,150609,HH,M,2013-10-21T07:00:00+07:00,4.25,m     , O
LA,150609,HH,M,2013-10-22T07:00:00+07:00,3.8,m     , O
LA,150609,HH,M,2013-10-23T07:00:00+07:00,3.45,m     , O
LA,150609,HH,M,2013-10-24T07:00:00+07:00,3.24,m     , O
LA,150609,HH,M,2013-10-25T07:00:00+07:00,3.2,m     , O
LA,150609,HH,M,2013-10-26T07:00:00+07:00,3.19,m     , O
LA,150609,HH,M,2013-10-27T07:00:00+07:00,2.94,m     , O
LA,150609,HH,M,2013-10-28T07:00:00+07:00,2.65,m     , O
LA,150609,HH,M,2013-10-29T07:00:00+07:00,2.63,m     , O
LA,150609,HH,M,2013-10-30T07:00:00+07:00,2.53,m     , O
LA,150609,HH,M,2013-10-31T07:00:00+07:00,2.39,m     , O
LA,150609,HH,M,2013-11-01T07:00:00+07:00,2.41,m     , O
LA,150609,HH,M,2013-11-02T07:00:00+07:00,2.57,m     , O
LA,150609,HH,M,2013-11-03T07:00:00+07:00,2.56,m     , O
LA,150609,HH,M,2013-11-04T07:00:00+07:00,2.55,m     , O
LA,150609,HH,M,2013-11-05T07:00:00+07:00,2.54,m     , O
LA,150609,HH,M,2013-11-06T07:00:00+07:00,2.72,m     , O
LA,150609,HH,M,2013-11-07T07:00:00+07:00,7.83,m     , O
LA,150609,HH,M,2013-11-08T07:00:00+07:00,6.18,m     , O
LA,150609,HH,M,2013-11-09T07:00:00+07:00,4,m     , O
LA,150609,HH,M,2013-11-10T07:00:00+07:00,3.54,m     , O
LA,150609,HH,M,2013-11-11T07:00:00+07:00,5.53,m     , O
LA,150609,HH,M,2013-11-12T07:00:00+07:00,4.21,m     , O
LA,150609,HH,M,2013-11-13T07:00:00+07:00,3.04,m     , O
LA,150609,HH,M,2013-11-14T07:00:00+07:00,2.58,m     , O
LA,150609,HH,M,2013-11-15T07:00:00+07:00,2.9,m     , O
LA,150609,HH,M,2013-11-16T07:00:00+07:00,3.43,m     , O
LA,150609,HH,M,2013-11-17T07:00:00+07:00,3.83,m     , O
LA,150609,HH,M,2013-11-18T07:00:00+07:00,3.7,m     , O
LA,150609,HH,M,2013-11-19T07:00:00+07:00,3.59,m     , O
LA,150609,HH,M,2013-11-20T07:00:00+07:00,3.1,m     , O
LA,150609,HH,M,2013-11-21T07:00:00+07:00,2.75,m     , O
LA,150609,HH,M,2013-11-22T07:00:00+07:00,2.62,m     , O
LA,150609,HH,M,2013-11-23T07:00:00+07:00,2.31,m     , O
LA,150609,HH,M,2013-11-24T07:00:00+07:00,2.05,m     , O
LA,150609,HH,M,2013-11-25T07:00:00+07:00,2,m     , O
LA,150609,HH,M,2013-11-26T07:00:00+07:00,2.05,m     , O
LA,150609,HH,M,2013-11-27T07:00:00+07:00,2.1,m     , O
LA,150609,HH,M,2013-11-28T07:00:00+07:00,2.09,m     , O
LA,150609,HH,M,2013-11-29T07:00:00+07:00,2.05,m     , O
LA,150609,HH,M,2013-11-30T07:00:00+07:00,2.21,m     , O
LA,150609,HH,M,2013-12-01T07:00:00+07:00,2.35,m     , O
LA,150609,HH,M,2013-12-02T07:00:00+07:00,2.55,m     , O
LA,150609,HH,M,2013-12-03T07:00:00+07:00,2.55,m     , O
LA,150609,HH,M,2013-12-04T07:00:00+07:00,2.48,m     , O
LA,150609,HH,M,2013-12-05T07:00:00+07:00,2.39,m     , O
LA,150609,HH,M,2013-12-06T07:00:00+07:00,2.36,m     , O
LA,150609,HH,M,2013-12-07T07:00:00+07:00,2.32,m     , O
LA,150609,HH,M,2013-12-08T07:00:00+07:00,2.3,m     , O
LA,150609,HH,M,2013-12-09T07:00:00+07:00,2.3,m     , O
LA,150609,HH,M,2013-12-10T07:00:00+07:00,2.25,m     , O
LA,150609,HH,M,2013-12-11T07:00:00+07:00,2.17,m     , O
LA,150609,HH,M,2013-12-12T07:00:00+07:00,2.14,m     , O
LA,150609,HH,M,2013-12-13T07:00:00+07:00,2.14,m     , O
LA,150609,HH,M,2013-12-14T07:00:00+07:00,2.11,m     , O
LA,150609,HH,M,2013-12-15T07:00:00+07:00,2,m     , O
LA,150609,HH,M,2013-12-16T07:00:00+07:00,2.13,m     , O
LA,150609,HH,M,2013-12-17T07:00:00+07:00,2.3,m     , O
LA,150609,HH,M,2013-12-18T07:00:00+07:00,2.24,m     , O
LA,150609,HH,M,2013-12-19T07:00:00+07:00,2.24,m     , O
LA,150609,HH,M,2013-12-20T07:00:00+07:00,2.23,m     , O
LA,150609,HH,M,2013-12-21T07:00:00+07:00,2.22,m     , O
LA,150609,HH,M,2013-12-22T07:00:00+07:00,2.2,m     , O
LA,150609,HH,M,2013-12-23T07:00:00+07:00,2.15,m     , O
LA,150609,HH,M,2013-12-24T07:00:00+07:00,2.1,m     , O
LA,150609,HH,M,2013-12-25T07:00:00+07:00,2.09,m     , O
LA,150609,HH,M,2013-12-26T07:00:00+07:00,2.04,m     , O
LA,150609,HH,M,2013-12-27T07:00:00+07:00,2,m     , O
LA,150609,HH,M,2013-12-28T07:00:00+07:00,2,m     , O
LA,150609,HH,M,2013-12-29T07:00:00+07:00,2,m     , O
LA,150609,HH,M,2013-12-30T07:00:00+07:00,2,m     , O
LA,150609,HH,M,2013-12-31T07:00:00+07:00,1.97,m     , O
LA,150609,HH,M,2014-01-01T00:00:00+07:00,1.94,m     , O
LA,150609,HH,M,2014-01-02T00:00:00+07:00,1.90,m     , O
LA,150609,HH,M,2014-01-03T00:00:00+07:00,1.89,m     , O
LA,150609,HH,M,2014-01-04T00:00:00+07:00,1.89,m     , O
LA,150609,HH,M,2014-01-05T00:00:00+07:00,1.86,m     , O
LA,150609,HH,M,2014-01-06T00:00:00+07:00,1.83,m     , O
LA,150609,HH,M,2014-01-07T00:00:00+07:00,1.81,m     , O
LA,150609,HH,M,2014-01-08T00:00:00+07:00,1.77,m     , O
LA,150609,HH,M,2014-01-09T00:00:00+07:00,1.75,m     , O
LA,150609,HH,M,2014-01-10T00:00:00+07:00,1.74,m     , O
LA,150609,HH,M,2014-01-11T00:00:00+07:00,1.72,m     , O
LA,150609,HH,M,2014-01-12T00:00:00+07:00,1.70,m     , O
LA,150609,HH,M,2014-01-13T00:00:00+07:00,1.67,m     , O
LA,150609,HH,M,2014-01-14T00:00:00+07:00,1.67,m     , O
LA,150609,HH,M,2014-01-15T00:00:00+07:00,1.66,m     , O
LA,150609,HH,M,2014-01-16T00:00:00+07:00,1.64,m     , O
LA,150609,HH,M,2014-01-17T00:00:00+07:00,1.63,m     , O
LA,150609,HH,M,2014-01-18T00:00:00+07:00,1.68,m     , O
LA,150609,HH,M,2014-01-19T00:00:00+07:00,1.71,m     , O
LA,150609,HH,M,2014-01-20T00:00:00+07:00,1.95,m     , O
LA,150609,HH,M,2014-01-21T00:00:00+07:00,1.95,m     , O
LA,150609,HH,M,2014-01-22T00:00:00+07:00,1.95,m     , O
LA,150609,HH,M,2014-01-23T00:00:00+07:00,1.95,m     , O
LA,150609,HH,M,2014-01-24T00:00:00+07:00,1.95,m     , O
LA,150609,HH,M,2014-01-25T00:00:00+07:00,1.90,m     , O
LA,150609,HH,M,2014-01-26T00:00:00+07:00,1.90,m     , O
LA,150609,HH,M,2014-01-27T00:00:00+07:00,1.84,m     , O
LA,150609,HH,M,2014-01-28T00:00:00+07:00,1.84,m     , O
LA,150609,HH,M,2014-01-29T00:00:00+07:00,1.84,m     , O
LA,150609,HH,M,2014-01-30T00:00:00+07:00,1.83,m     , O
LA,150609,HH,M,2014-01-31T00:00:00+07:00,1.83,m     , O
LA,150609,HH,M,2014-02-01T00:00:00+07:00,1.82,m     , O
LA,150609,HH,M,2014-02-02T00:00:00+07:00,1.81,m     , O
LA,150609,HH,M,2014-02-03T00:00:00+07:00,1.81,m     , O
LA,150609,HH,M,2014-02-04T00:00:00+07:00,1.81,m     , O
LA,150609,HH,M,2014-02-05T00:00:00+07:00,1.81,m     , O
LA,150609,HH,M,2014-02-06T00:00:00+07:00,1.80,m     , O
LA,150609,HH,M,2014-02-07T00:00:00+07:00,1.77,m     , O
LA,150609,HH,M,2014-02-08T00:00:00+07:00,1.74,m     , O
LA,150609,HH,M,2014-02-09T00:00:00+07:00,1.72,m     , O
LA,150609,HH,M,2014-02-10T00:00:00+07:00,1.70,m     , O
LA,150609,HH,M,2014-02-11T00:00:00+07:00,1.69,m     , O
LA,150609,HH,M,2014-02-12T00:00:00+07:00,1.66,m     , O
LA,150609,HH,M,2014-02-13T00:00:00+07:00,1.64,m     , O
LA,150609,HH,M,2014-02-14T00:00:00+07:00,1.63,m     , O
LA,150609,HH,M,2014-02-15T00:00:00+07:00,1.61,m     , O
LA,150609,HH,M,2014-02-16T00:00:00+07:00,1.60,m     , O
LA,150609,HH,M,2014-02-17T00:00:00+07:00,1.59,m     , O
LA,150609,HH,M,2014-02-18T00:00:00+07:00,1.56,m     , O
LA,150609,HH,M,2014-02-19T00:00:00+07:00,1.52,m     , O
LA,150609,HH,M,2014-02-20T00:00:00+07:00,1.52,m     , O
LA,150609,HH,M,2014-02-21T00:00:00+07:00,1.51,m     , O
LA,150609,HH,M,2014-02-22T00:00:00+07:00,1.50,m     , O
LA,150609,HH,M,2014-02-23T00:00:00+07:00,1.50,m     , O
LA,150609,HH,M,2014-02-24T00:00:00+07:00,1.50,m     , O
LA,150609,HH,M,2014-02-25T00:00:00+07:00,1.50,m     , O
LA,150609,HH,M,2014-02-26T00:00:00+07:00,1.50,m     , O
LA,150609,HH,M,2014-02-27T00:00:00+07:00,1.50,m     , O
LA,150609,HH,M,2014-02-28T00:00:00+07:00,1.50,m     , O
