VN,450701,HH,M,2000-01-01T07:00:00+07:00,25.83,m     , O
VN,450701,HH,M,2004-02-17T07:00:00+07:00,25.26,m     , O
VN,450701,HH,M,2004-02-18T07:00:00+07:00,25.26,m     , O
VN,450701,HH,M,2004-02-19T07:00:00+07:00,25.25,m     , O
VN,450701,HH,M,2004-02-20T07:00:00+07:00,25.25,m     , O
VN,450701,HH,M,2004-02-21T07:00:00+07:00,25.24,m     , O
VN,450701,HH,M,2004-02-22T07:00:00+07:00,25.23,m     , O
VN,450701,HH,M,2004-02-23T07:00:00+07:00,25.22,m     , O
VN,450701,HH,M,2004-02-24T07:00:00+07:00,25.21,m     , O
VN,450701,HH,M,2004-02-25T07:00:00+07:00,25.2,m     , O
VN,450701,HH,M,2004-02-26T07:00:00+07:00,25.21,m     , O
VN,450701,HH,M,2004-02-27T07:00:00+07:00,25.19,m     , O
VN,450701,HH,M,2004-02-28T07:00:00+07:00,25.18,m     , O
VN,450701,HH,M,2004-02-29T07:00:00+07:00,25.18,m     , O
VN,450701,HH,M,2004-03-01T07:00:00+07:00,25.18,m     , O
VN,450701,HH,M,2004-03-02T07:00:00+07:00,25.18,m     , O
VN,450701,HH,M,2004-03-03T07:00:00+07:00,25.18,m     , O
VN,450701,HH,M,2004-03-04T07:00:00+07:00,25.18,m     , O
VN,450701,HH,M,2004-03-05T07:00:00+07:00,25.18,m     , O
VN,450701,HH,M,2004-03-06T07:00:00+07:00,25.18,m     , O
VN,450701,HH,M,2004-03-07T07:00:00+07:00,25.16,m     , O
VN,450701,HH,M,2004-03-08T07:00:00+07:00,25.15,m     , O
VN,450701,HH,M,2004-03-09T07:00:00+07:00,25.14,m     , O
VN,450701,HH,M,2004-03-10T07:00:00+07:00,25.15,m     , O
VN,450701,HH,M,2004-03-11T07:00:00+07:00,25.15,m     , O
VN,450701,HH,M,2004-03-12T07:00:00+07:00,25.14,m     , O
VN,450701,HH,M,2004-03-13T07:00:00+07:00,25.13,m     , O
VN,450701,HH,M,2004-03-14T07:00:00+07:00,25.13,m     , O
VN,450701,HH,M,2004-03-15T07:00:00+07:00,25.11,m     , O
VN,450701,HH,M,2004-03-16T07:00:00+07:00,25.1,m     , O
VN,450701,HH,M,2004-03-17T07:00:00+07:00,25.09,m     , O
VN,450701,HH,M,2004-03-18T07:00:00+07:00,25.08,m     , O
VN,450701,HH,M,2004-03-19T07:00:00+07:00,25.08,m     , O
VN,450701,HH,M,2004-03-20T07:00:00+07:00,25.08,m     , O
VN,450701,HH,M,2004-03-21T07:00:00+07:00,25.08,m     , O
VN,450701,HH,M,2004-03-22T07:00:00+07:00,25.08,m     , O
VN,450701,HH,M,2004-03-23T07:00:00+07:00,25.08,m     , O
VN,450701,HH,M,2004-03-24T07:00:00+07:00,25.07,m     , O
VN,450701,HH,M,2004-03-25T07:00:00+07:00,25.09,m     , O
VN,450701,HH,M,2004-03-26T07:00:00+07:00,25.16,m     , O
VN,450701,HH,M,2004-03-27T07:00:00+07:00,25.16,m     , O
VN,450701,HH,M,2004-03-28T07:00:00+07:00,25.19,m     , O
VN,450701,HH,M,2004-03-29T07:00:00+07:00,25.19,m     , O
VN,450701,HH,M,2004-03-30T07:00:00+07:00,25.17,m     , O
VN,450701,HH,M,2004-03-31T07:00:00+07:00,25.16,m     , O
VN,450701,HH,M,2004-04-01T07:00:00+07:00,25.17,m     , O
VN,450701,HH,M,2004-04-02T07:00:00+07:00,25.22,m     , O
VN,450701,HH,M,2004-04-03T07:00:00+07:00,25.22,m     , O
VN,450701,HH,M,2004-04-04T07:00:00+07:00,25.13,m     , O
VN,450701,HH,M,2004-04-05T07:00:00+07:00,25.1,m     , O
VN,450701,HH,M,2004-04-06T07:00:00+07:00,25.11,m     , O
VN,450701,HH,M,2004-04-07T07:00:00+07:00,25.21,m     , O
VN,450701,HH,M,2004-04-08T07:00:00+07:00,25.26,m     , O
VN,450701,HH,M,2004-04-09T07:00:00+07:00,25.37,m     , O
VN,450701,HH,M,2004-04-10T07:00:00+07:00,25.33,m     , O
VN,450701,HH,M,2004-04-11T07:00:00+07:00,25.31,m     , O
VN,450701,HH,M,2004-04-12T07:00:00+07:00,25.31,m     , O
VN,450701,HH,M,2004-04-13T07:00:00+07:00,25.33,m     , O
VN,450701,HH,M,2004-04-14T07:00:00+07:00,25.22,m     , O
VN,450701,HH,M,2004-04-15T07:00:00+07:00,25.19,m     , O
VN,450701,HH,M,2004-04-16T07:00:00+07:00,25.22,m     , O
VN,450701,HH,M,2004-04-17T07:00:00+07:00,25.32,m     , O
VN,450701,HH,M,2004-04-18T07:00:00+07:00,25.28,m     , O
VN,450701,HH,M,2004-04-19T07:00:00+07:00,25.24,m     , O
VN,450701,HH,M,2004-04-20T07:00:00+07:00,25.45,m     , O
VN,450701,HH,M,2004-04-21T07:00:00+07:00,25.44,m     , O
VN,450701,HH,M,2004-04-22T07:00:00+07:00,25.23,m     , O
VN,450701,HH,M,2004-04-23T07:00:00+07:00,25.13,m     , O
VN,450701,HH,M,2004-04-24T07:00:00+07:00,25.1,m     , O
VN,450701,HH,M,2004-04-25T07:00:00+07:00,25.1,m     , O
VN,450701,HH,M,2004-04-26T07:00:00+07:00,25.09,m     , O
VN,450701,HH,M,2004-04-27T07:00:00+07:00,25.08,m     , O
VN,450701,HH,M,2004-04-28T07:00:00+07:00,25.07,m     , O
VN,450701,HH,M,2004-04-29T07:00:00+07:00,25.05,m     , O
VN,450701,HH,M,2004-04-30T07:00:00+07:00,25.08,m     , O
VN,450701,HH,M,2004-05-01T07:00:00+07:00,25.14,m     , O
VN,450701,HH,M,2004-05-02T07:00:00+07:00,25.18,m     , O
VN,450701,HH,M,2004-05-03T07:00:00+07:00,25.23,m     , O
VN,450701,HH,M,2004-05-04T07:00:00+07:00,25.18,m     , O
VN,450701,HH,M,2004-05-05T07:00:00+07:00,25.13,m     , O
VN,450701,HH,M,2004-05-06T07:00:00+07:00,25.1,m     , O
VN,450701,HH,M,2004-05-07T07:00:00+07:00,25.12,m     , O
VN,450701,HH,M,2004-05-08T07:00:00+07:00,25.13,m     , O
VN,450701,HH,M,2004-05-09T07:00:00+07:00,25.18,m     , O
VN,450701,HH,M,2004-05-10T07:00:00+07:00,25.17,m     , O
VN,450701,HH,M,2004-05-11T07:00:00+07:00,25.23,m     , O
VN,450701,HH,M,2004-05-12T07:00:00+07:00,25.38,m     , O
VN,450701,HH,M,2004-05-13T07:00:00+07:00,25.7,m     , O
VN,450701,HH,M,2004-05-14T07:00:00+07:00,25.58,m     , O
VN,450701,HH,M,2004-05-15T07:00:00+07:00,25.54,m     , O
VN,450701,HH,M,2004-05-16T07:00:00+07:00,25.44,m     , O
VN,450701,HH,M,2004-05-17T07:00:00+07:00,25.35,m     , O
VN,450701,HH,M,2004-05-18T07:00:00+07:00,25.27,m     , O
VN,450701,HH,M,2004-05-19T07:00:00+07:00,25.25,m     , O
VN,450701,HH,M,2004-05-20T07:00:00+07:00,25.29,m     , O
VN,450701,HH,M,2004-05-21T07:00:00+07:00,25.28,m     , O
VN,450701,HH,M,2004-05-22T07:00:00+07:00,25.17,m     , O
VN,450701,HH,M,2004-05-23T07:00:00+07:00,25.23,m     , O
VN,450701,HH,M,2004-05-24T07:00:00+07:00,25.29,m     , O
VN,450701,HH,M,2004-05-25T07:00:00+07:00,25.35,m     , O
VN,450701,HH,M,2004-05-26T07:00:00+07:00,25.36,m     , O
VN,450701,HH,M,2004-05-27T07:00:00+07:00,25.28,m     , O
VN,450701,HH,M,2004-05-28T07:00:00+07:00,25.24,m     , O
VN,450701,HH,M,2004-05-29T07:00:00+07:00,25.41,m     , O
VN,450701,HH,M,2004-05-30T07:00:00+07:00,25.35,m     , O
VN,450701,HH,M,2004-05-31T07:00:00+07:00,25.23,m     , O
VN,450701,HH,M,2004-06-01T07:00:00+07:00,25.2,m     , O
VN,450701,HH,M,2004-06-02T07:00:00+07:00,25.24,m     , O
VN,450701,HH,M,2004-06-03T07:00:00+07:00,25.38,m     , O
VN,450701,HH,M,2004-06-04T07:00:00+07:00,25.33,m     , O
VN,450701,HH,M,2004-06-05T07:00:00+07:00,25.29,m     , O
VN,450701,HH,M,2004-06-06T07:00:00+07:00,25.33,m     , O
VN,450701,HH,M,2004-06-07T07:00:00+07:00,25.44,m     , O
VN,450701,HH,M,2004-06-08T07:00:00+07:00,25.9,m     , O
VN,450701,HH,M,2004-06-09T07:00:00+07:00,25.92,m     , O
VN,450701,HH,M,2004-06-10T07:00:00+07:00,25.83,m     , O
VN,450701,HH,M,2004-06-11T07:00:00+07:00,25.9,m     , O
VN,450701,HH,M,2004-06-12T07:00:00+07:00,25.84,m     , O
VN,450701,HH,M,2004-06-13T07:00:00+07:00,26.22,m     , O
VN,450701,HH,M,2004-06-14T07:00:00+07:00,26.32,m     , O
VN,450701,HH,M,2004-06-15T07:00:00+07:00,25.92,m     , O
VN,450701,HH,M,2004-06-16T07:00:00+07:00,25.74,m     , O
VN,450701,HH,M,2004-06-17T07:00:00+07:00,25.62,m     , O
VN,450701,HH,M,2004-06-18T07:00:00+07:00,25.49,m     , O
VN,450701,HH,M,2004-06-19T07:00:00+07:00,25.45,m     , O
VN,450701,HH,M,2004-06-20T07:00:00+07:00,25.55,m     , O
VN,450701,HH,M,2004-06-21T07:00:00+07:00,25.66,m     , O
VN,450701,HH,M,2004-06-22T07:00:00+07:00,25.78,m     , O
VN,450701,HH,M,2004-06-23T07:00:00+07:00,25.69,m     , O
VN,450701,HH,M,2004-06-24T07:00:00+07:00,25.77,m     , E
VN,450701,HH,M,2004-06-25T07:00:00+07:00,25.85,m     , O
VN,450701,HH,M,2004-06-26T07:00:00+07:00,25.62,m     , O
VN,450701,HH,M,2004-06-27T07:00:00+07:00,25.57,m     , O
VN,450701,HH,M,2004-06-28T07:00:00+07:00,25.6,m     , O
VN,450701,HH,M,2004-06-29T07:00:00+07:00,25.57,m     , O
VN,450701,HH,M,2004-06-30T07:00:00+07:00,25.51,m     , O
VN,450701,HH,M,2004-07-01T07:00:00+07:00,25.49,m     , O
VN,450701,HH,M,2004-07-02T07:00:00+07:00,25.52,m     , O
VN,450701,HH,M,2004-07-03T07:00:00+07:00,25.57,m     , O
VN,450701,HH,M,2004-07-04T07:00:00+07:00,25.53,m     , O
VN,450701,HH,M,2004-07-05T07:00:00+07:00,25.42,m     , O
VN,450701,HH,M,2004-07-06T07:00:00+07:00,25.36,m     , O
VN,450701,HH,M,2004-07-07T07:00:00+07:00,25.36,m     , O
VN,450701,HH,M,2004-07-08T07:00:00+07:00,25.5,m     , O
VN,450701,HH,M,2004-07-09T07:00:00+07:00,25.68,m     , O
VN,450701,HH,M,2004-07-10T07:00:00+07:00,25.61,m     , O
VN,450701,HH,M,2004-07-11T07:00:00+07:00,25.75,m     , O
VN,450701,HH,M,2004-07-12T07:00:00+07:00,25.66,m     , O
VN,450701,HH,M,2004-07-13T07:00:00+07:00,25.68,m     , O
VN,450701,HH,M,2004-07-14T07:00:00+07:00,26,m     , O
VN,450701,HH,M,2004-07-15T07:00:00+07:00,25.95,m     , O
VN,450701,HH,M,2004-07-16T07:00:00+07:00,25.99,m     , O
VN,450701,HH,M,2004-07-17T07:00:00+07:00,25.75,m     , O
VN,450701,HH,M,2004-07-18T07:00:00+07:00,25.82,m     , O
VN,450701,HH,M,2004-07-19T07:00:00+07:00,25.89,m     , O
VN,450701,HH,M,2004-07-20T07:00:00+07:00,25.7,m     , O
VN,450701,HH,M,2004-07-21T07:00:00+07:00,25.85,m     , O
VN,450701,HH,M,2004-07-22T07:00:00+07:00,25.84,m     , O
VN,450701,HH,M,2004-07-23T07:00:00+07:00,25.77,m     , O
VN,450701,HH,M,2004-07-24T07:00:00+07:00,25.67,m     , O
VN,450701,HH,M,2004-07-25T07:00:00+07:00,25.61,m     , O
VN,450701,HH,M,2004-07-26T07:00:00+07:00,25.67,m     , O
VN,450701,HH,M,2004-07-27T07:00:00+07:00,26.11,m     , O
VN,450701,HH,M,2004-07-28T07:00:00+07:00,26.05,m     , O
VN,450701,HH,M,2004-07-29T07:00:00+07:00,25.87,m     , O
VN,450701,HH,M,2004-07-30T07:00:00+07:00,25.87,m     , O
VN,450701,HH,M,2004-07-31T07:00:00+07:00,25.73,m     , O
VN,450701,HH,M,2004-08-01T07:00:00+07:00,25.71,m     , O
VN,450701,HH,M,2004-08-02T07:00:00+07:00,25.87,m     , O
VN,450701,HH,M,2004-08-03T07:00:00+07:00,25.97,m     , O
VN,450701,HH,M,2004-08-04T07:00:00+07:00,26.05,m     , O
VN,450701,HH,M,2004-08-05T07:00:00+07:00,26.17,m     , O
VN,450701,HH,M,2004-08-06T07:00:00+07:00,26.4,m     , O
VN,450701,HH,M,2004-08-07T07:00:00+07:00,26.42,m     , O
VN,450701,HH,M,2004-08-08T07:00:00+07:00,26.3,m     , O
VN,450701,HH,M,2004-08-09T07:00:00+07:00,26.32,m     , O
VN,450701,HH,M,2004-08-10T07:00:00+07:00,26.43,m     , O
VN,450701,HH,M,2004-08-11T07:00:00+07:00,26.71,m     , O
VN,450701,HH,M,2004-08-12T07:00:00+07:00,26.79,m     , O
VN,450701,HH,M,2004-08-13T07:00:00+07:00,27.49,m     , O
VN,450701,HH,M,2004-08-14T07:00:00+07:00,27.89,m     , O
VN,450701,HH,M,2004-08-15T07:00:00+07:00,27.39,m     , O
VN,450701,HH,M,2004-08-16T07:00:00+07:00,26.99,m     , O
VN,450701,HH,M,2004-08-17T07:00:00+07:00,26.86,m     , O
VN,450701,HH,M,2004-08-18T07:00:00+07:00,27.37,m     , O
VN,450701,HH,M,2004-08-19T07:00:00+07:00,27.08,m     , O
VN,450701,HH,M,2004-08-20T07:00:00+07:00,27.17,m     , O
VN,450701,HH,M,2004-08-21T07:00:00+07:00,26.9,m     , O
VN,450701,HH,M,2004-08-22T07:00:00+07:00,26.65,m     , O
VN,450701,HH,M,2004-08-23T07:00:00+07:00,26.5,m     , O
VN,450701,HH,M,2004-08-24T07:00:00+07:00,26.37,m     , O
VN,450701,HH,M,2004-08-25T07:00:00+07:00,26.29,m     , O
VN,450701,HH,M,2004-08-26T07:00:00+07:00,26.24,m     , O
VN,450701,HH,M,2004-08-27T07:00:00+07:00,26.21,m     , O
VN,450701,HH,M,2004-08-28T07:00:00+07:00,26.16,m     , O
VN,450701,HH,M,2004-08-29T07:00:00+07:00,26.1,m     , O
VN,450701,HH,M,2004-08-30T07:00:00+07:00,26.08,m     , O
VN,450701,HH,M,2004-08-31T07:00:00+07:00,26.05,m     , O
VN,450701,HH,M,2004-09-01T07:00:00+07:00,25.99,m     , O
VN,450701,HH,M,2004-09-02T07:00:00+07:00,25.97,m     , O
VN,450701,HH,M,2004-09-03T07:00:00+07:00,25.93,m     , O
VN,450701,HH,M,2004-09-04T07:00:00+07:00,25.9,m     , O
VN,450701,HH,M,2004-09-05T07:00:00+07:00,25.9,m     , O
VN,450701,HH,M,2004-09-06T07:00:00+07:00,25.99,m     , O
VN,450701,HH,M,2004-09-07T07:00:00+07:00,26.08,m     , O
VN,450701,HH,M,2004-09-08T07:00:00+07:00,26.1,m     , O
VN,450701,HH,M,2004-09-09T07:00:00+07:00,25.95,m     , O
VN,450701,HH,M,2004-09-10T07:00:00+07:00,25.9,m     , O
VN,450701,HH,M,2004-09-11T07:00:00+07:00,25.87,m     , O
VN,450701,HH,M,2004-09-12T07:00:00+07:00,26.6,m     , O
VN,450701,HH,M,2004-09-13T07:00:00+07:00,26.29,m     , O
VN,450701,HH,M,2004-09-14T07:00:00+07:00,26.06,m     , O
VN,450701,HH,M,2004-09-15T07:00:00+07:00,25.97,m     , O
VN,450701,HH,M,2004-09-16T07:00:00+07:00,25.94,m     , O
VN,450701,HH,M,2004-09-17T07:00:00+07:00,26.02,m     , O
VN,450701,HH,M,2004-09-18T07:00:00+07:00,26.46,m     , O
VN,450701,HH,M,2004-09-19T07:00:00+07:00,26.38,m     , O
VN,450701,HH,M,2004-09-20T07:00:00+07:00,26.33,m     , O
VN,450701,HH,M,2004-09-21T07:00:00+07:00,26.47,m     , O
VN,450701,HH,M,2004-09-22T07:00:00+07:00,26.34,m     , O
VN,450701,HH,M,2004-09-23T07:00:00+07:00,26.17,m     , O
VN,450701,HH,M,2004-09-24T07:00:00+07:00,26.09,m     , O
VN,450701,HH,M,2004-09-25T07:00:00+07:00,26,m     , O
VN,450701,HH,M,2004-09-26T07:00:00+07:00,25.99,m     , O
VN,450701,HH,M,2004-09-27T07:00:00+07:00,25.96,m     , O
VN,450701,HH,M,2004-09-28T07:00:00+07:00,25.92,m     , O
VN,450701,HH,M,2004-09-29T07:00:00+07:00,25.95,m     , O
VN,450701,HH,M,2004-09-30T07:00:00+07:00,26.01,m     , O
VN,450701,HH,M,2004-10-01T07:00:00+07:00,25.95,m     , O
VN,450701,HH,M,2004-10-02T07:00:00+07:00,26.04,m     , E
VN,450701,HH,M,2004-10-03T07:00:00+07:00,26.13,m     , O
VN,450701,HH,M,2004-10-04T07:00:00+07:00,26.06,m     , O
VN,450701,HH,M,2004-10-05T07:00:00+07:00,25.95,m     , O
VN,450701,HH,M,2004-10-06T07:00:00+07:00,25.98,m     , O
VN,450701,HH,M,2004-10-07T07:00:00+07:00,25.88,m     , O
VN,450701,HH,M,2004-10-08T07:00:00+07:00,25.8,m     , O
VN,450701,HH,M,2004-10-09T07:00:00+07:00,25.76,m     , O
VN,450701,HH,M,2004-10-10T07:00:00+07:00,25.73,m     , O
VN,450701,HH,M,2004-10-11T07:00:00+07:00,25.76,m     , O
VN,450701,HH,M,2004-10-12T07:00:00+07:00,25.73,m     , O
VN,450701,HH,M,2004-10-13T07:00:00+07:00,25.69,m     , O
VN,450701,HH,M,2004-10-14T07:00:00+07:00,25.65,m     , O
VN,450701,HH,M,2004-10-15T07:00:00+07:00,25.63,m     , O
VN,450701,HH,M,2004-10-16T07:00:00+07:00,25.61,m     , O
VN,450701,HH,M,2004-10-17T07:00:00+07:00,25.59,m     , O
VN,450701,HH,M,2004-10-18T07:00:00+07:00,25.58,m     , O
VN,450701,HH,M,2004-10-19T07:00:00+07:00,25.56,m     , O
VN,450701,HH,M,2004-10-20T07:00:00+07:00,25.54,m     , O
VN,450701,HH,M,2004-10-21T07:00:00+07:00,25.52,m     , O
VN,450701,HH,M,2004-10-22T07:00:00+07:00,25.49,m     , O
VN,450701,HH,M,2004-10-23T07:00:00+07:00,25.47,m     , O
VN,450701,HH,M,2004-10-24T07:00:00+07:00,25.47,m     , O
VN,450701,HH,M,2004-10-25T07:00:00+07:00,25.46,m     , O
VN,450701,HH,M,2004-10-26T07:00:00+07:00,25.44,m     , O
VN,450701,HH,M,2004-10-27T07:00:00+07:00,25.43,m     , O
VN,450701,HH,M,2004-10-28T07:00:00+07:00,25.41,m     , O
VN,450701,HH,M,2004-10-29T07:00:00+07:00,25.4,m     , O
VN,450701,HH,M,2004-10-30T07:00:00+07:00,25.39,m     , O
VN,450701,HH,M,2004-10-31T07:00:00+07:00,25.39,m     , O
VN,450701,HH,M,2004-11-01T07:00:00+07:00,25.39,m     , O
VN,450701,HH,M,2004-11-02T07:00:00+07:00,25.39,m     , O
VN,450701,HH,M,2004-11-03T07:00:00+07:00,25.37,m     , O
VN,450701,HH,M,2004-11-04T07:00:00+07:00,25.35,m     , O
VN,450701,HH,M,2004-11-05T07:00:00+07:00,25.34,m     , O
VN,450701,HH,M,2004-11-06T07:00:00+07:00,25.32,m     , O
VN,450701,HH,M,2004-11-07T07:00:00+07:00,25.32,m     , O
VN,450701,HH,M,2004-11-08T07:00:00+07:00,25.32,m     , O
VN,450701,HH,M,2004-11-09T07:00:00+07:00,25.31,m     , O
VN,450701,HH,M,2004-11-10T07:00:00+07:00,25.35,m     , O
VN,450701,HH,M,2004-11-11T07:00:00+07:00,25.39,m     , O
VN,450701,HH,M,2004-11-12T07:00:00+07:00,25.31,m     , O
VN,450701,HH,M,2004-11-13T07:00:00+07:00,25.28,m     , O
VN,450701,HH,M,2004-11-14T07:00:00+07:00,25.27,m     , O
VN,450701,HH,M,2004-11-15T07:00:00+07:00,25.26,m     , O
VN,450701,HH,M,2004-11-16T07:00:00+07:00,25.25,m     , O
VN,450701,HH,M,2004-11-17T07:00:00+07:00,25.23,m     , O
VN,450701,HH,M,2004-11-18T07:00:00+07:00,25.22,m     , O
VN,450701,HH,M,2004-11-19T07:00:00+07:00,25.22,m     , O
VN,450701,HH,M,2004-11-20T07:00:00+07:00,25.22,m     , O
VN,450701,HH,M,2004-11-21T07:00:00+07:00,25.2,m     , O
VN,450701,HH,M,2004-11-22T07:00:00+07:00,25.19,m     , O
VN,450701,HH,M,2004-11-23T07:00:00+07:00,25.2,m     , O
VN,450701,HH,M,2004-11-24T07:00:00+07:00,25.25,m     , O
VN,450701,HH,M,2004-11-25T07:00:00+07:00,25.71,m     , O
VN,450701,HH,M,2004-11-26T07:00:00+07:00,25.63,m     , O
VN,450701,HH,M,2004-11-27T07:00:00+07:00,25.47,m     , O
VN,450701,HH,M,2004-11-28T07:00:00+07:00,25.4,m     , O
VN,450701,HH,M,2004-11-29T07:00:00+07:00,25.41,m     , O
VN,450701,HH,M,2004-11-30T07:00:00+07:00,25.36,m     , O
VN,450701,HH,M,2004-12-01T07:00:00+07:00,25.32,m     , O
VN,450701,HH,M,2004-12-02T07:00:00+07:00,25.3,m     , O
VN,450701,HH,M,2004-12-03T07:00:00+07:00,25.3,m     , O
VN,450701,HH,M,2004-12-04T07:00:00+07:00,25.45,m     , O
VN,450701,HH,M,2004-12-05T07:00:00+07:00,25.36,m     , O
VN,450701,HH,M,2004-12-06T07:00:00+07:00,25.3,m     , O
VN,450701,HH,M,2004-12-07T07:00:00+07:00,25.26,m     , O
VN,450701,HH,M,2004-12-08T07:00:00+07:00,25.23,m     , O
VN,450701,HH,M,2004-12-09T07:00:00+07:00,25.2,m     , O
VN,450701,HH,M,2004-12-10T07:00:00+07:00,25.19,m     , O
VN,450701,HH,M,2004-12-11T07:00:00+07:00,25.18,m     , O
VN,450701,HH,M,2004-12-12T07:00:00+07:00,25.16,m     , O
VN,450701,HH,M,2004-12-13T07:00:00+07:00,25.14,m     , O
VN,450701,HH,M,2004-12-14T07:00:00+07:00,25.13,m     , O
VN,450701,HH,M,2004-12-15T07:00:00+07:00,25.12,m     , O
VN,450701,HH,M,2004-12-16T07:00:00+07:00,25.11,m     , O
VN,450701,HH,M,2004-12-17T07:00:00+07:00,25.11,m     , O
VN,450701,HH,M,2004-12-18T07:00:00+07:00,25.1,m     , O
VN,450701,HH,M,2004-12-19T07:00:00+07:00,25.09,m     , O
VN,450701,HH,M,2004-12-20T07:00:00+07:00,25.09,m     , O
VN,450701,HH,M,2004-12-21T07:00:00+07:00,25.08,m     , O
VN,450701,HH,M,2004-12-22T07:00:00+07:00,25.08,m     , O
VN,450701,HH,M,2004-12-23T07:00:00+07:00,25.07,m     , O
VN,450701,HH,M,2004-12-24T07:00:00+07:00,25.06,m     , O
VN,450701,HH,M,2004-12-25T07:00:00+07:00,25.05,m     , O
VN,450701,HH,M,2004-12-26T07:00:00+07:00,25.04,m     , O
VN,450701,HH,M,2004-12-27T07:00:00+07:00,25.03,m     , O
VN,450701,HH,M,2004-12-28T07:00:00+07:00,25.02,m     , O
VN,450701,HH,M,2004-12-29T07:00:00+07:00,25.02,m     , O
VN,450701,HH,M,2004-12-30T07:00:00+07:00,25.01,m     , O
VN,450701,HH,M,2004-12-31T07:00:00+07:00,25.01,m     , O
VN,450701,HH,M,2005-01-01T07:00:00+07:00,25.01,m     , O
VN,450701,HH,M,2005-01-02T07:00:00+07:00,25,m     , O
VN,450701,HH,M,2005-01-03T07:00:00+07:00,25,m     , O
VN,450701,HH,M,2005-01-04T07:00:00+07:00,24.99,m     , O
VN,450701,HH,M,2005-01-05T07:00:00+07:00,24.98,m     , O
VN,450701,HH,M,2005-01-06T07:00:00+07:00,24.98,m     , O
VN,450701,HH,M,2005-01-07T07:00:00+07:00,24.96,m     , O
VN,450701,HH,M,2005-01-08T07:00:00+07:00,24.96,m     , O
VN,450701,HH,M,2005-01-09T07:00:00+07:00,24.96,m     , O
VN,450701,HH,M,2005-01-10T07:00:00+07:00,24.96,m     , O
VN,450701,HH,M,2005-01-11T07:00:00+07:00,24.96,m     , O
VN,450701,HH,M,2005-01-12T07:00:00+07:00,24.95,m     , O
VN,450701,HH,M,2005-01-13T07:00:00+07:00,24.94,m     , O
VN,450701,HH,M,2005-01-14T07:00:00+07:00,24.94,m     , O
VN,450701,HH,M,2005-01-15T07:00:00+07:00,24.94,m     , O
VN,450701,HH,M,2005-01-16T07:00:00+07:00,24.93,m     , O
VN,450701,HH,M,2005-01-17T07:00:00+07:00,24.93,m     , O
VN,450701,HH,M,2005-01-18T07:00:00+07:00,24.92,m     , O
VN,450701,HH,M,2005-01-19T07:00:00+07:00,24.92,m     , O
VN,450701,HH,M,2005-01-20T07:00:00+07:00,24.92,m     , O
VN,450701,HH,M,2005-01-21T07:00:00+07:00,24.91,m     , O
VN,450701,HH,M,2005-01-22T07:00:00+07:00,24.9,m     , O
VN,450701,HH,M,2005-01-23T07:00:00+07:00,24.9,m     , O
VN,450701,HH,M,2005-01-24T07:00:00+07:00,24.9,m     , O
VN,450701,HH,M,2005-01-25T07:00:00+07:00,24.89,m     , O
VN,450701,HH,M,2005-01-26T07:00:00+07:00,24.88,m     , O
VN,450701,HH,M,2005-01-27T07:00:00+07:00,24.87,m     , O
VN,450701,HH,M,2005-01-28T07:00:00+07:00,24.86,m     , O
VN,450701,HH,M,2005-01-29T07:00:00+07:00,24.86,m     , O
VN,450701,HH,M,2005-01-30T07:00:00+07:00,24.86,m     , O
VN,450701,HH,M,2005-01-31T07:00:00+07:00,24.86,m     , O
VN,450701,HH,M,2005-02-01T07:00:00+07:00,24.86,m     , O
VN,450701,HH,M,2005-02-02T07:00:00+07:00,24.85,m     , O
VN,450701,HH,M,2005-02-03T07:00:00+07:00,24.85,m     , O
VN,450701,HH,M,2005-02-04T07:00:00+07:00,24.85,m     , O
VN,450701,HH,M,2005-02-05T07:00:00+07:00,24.84,m     , O
VN,450701,HH,M,2005-02-06T07:00:00+07:00,24.84,m     , O
VN,450701,HH,M,2005-02-07T07:00:00+07:00,24.84,m     , O
VN,450701,HH,M,2005-02-08T07:00:00+07:00,24.84,m     , O
VN,450701,HH,M,2005-02-09T07:00:00+07:00,24.83,m     , O
VN,450701,HH,M,2005-02-10T07:00:00+07:00,24.82,m     , O
VN,450701,HH,M,2005-02-11T07:00:00+07:00,24.82,m     , O
VN,450701,HH,M,2005-02-12T07:00:00+07:00,24.82,m     , O
VN,450701,HH,M,2005-02-13T07:00:00+07:00,24.81,m     , O
VN,450701,HH,M,2005-02-14T07:00:00+07:00,24.81,m     , O
VN,450701,HH,M,2005-02-15T07:00:00+07:00,24.81,m     , O
VN,450701,HH,M,2005-02-16T07:00:00+07:00,24.83,m     , O
VN,450701,HH,M,2005-02-17T07:00:00+07:00,24.87,m     , O
VN,450701,HH,M,2005-02-18T07:00:00+07:00,24.9,m     , O
VN,450701,HH,M,2005-02-19T07:00:00+07:00,24.87,m     , O
VN,450701,HH,M,2005-02-20T07:00:00+07:00,24.84,m     , O
VN,450701,HH,M,2005-02-21T07:00:00+07:00,24.83,m     , O
VN,450701,HH,M,2005-02-22T07:00:00+07:00,24.82,m     , O
VN,450701,HH,M,2005-02-23T07:00:00+07:00,24.81,m     , O
VN,450701,HH,M,2005-02-24T07:00:00+07:00,24.8,m     , O
VN,450701,HH,M,2005-02-25T07:00:00+07:00,24.8,m     , O
VN,450701,HH,M,2005-02-26T07:00:00+07:00,24.79,m     , O
VN,450701,HH,M,2005-02-27T07:00:00+07:00,24.79,m     , O
